"";"iid";"gender.x";"order.x";"pid";"int_corr.x";"samerace.x";"age_o.x";"age.x";"field.x";"race.x";"from.x";"career.x";"sports.x";"tvsports.x";"exercise.x";"dining.x";"museums.x";"art.x";"hiking.x";"gaming.x";"clubbing.x";"reading.x";"tv.x";"theater.x";"movies.x";"concerts.x";"music.x";"shopping.x";"yoga.x";"attr.x";"sinc.x";"intel.x";"fun.x";"amb.x";"shar.x";"like.x";"prob.x";"match_es.x";"attr3_s.x";"sinc3_s.x";"intel3_s.x";"fun3_s.x";"amb3_s.x";"dec.x";"gender.y";"order.y";"int_corr.y";"samerace.y";"age_o.y";"age.y";"field.y";"race.y";"from.y";"career.y";"sports.y";"tvsports.y";"exercise.y";"dining.y";"museums.y";"art.y";"hiking.y";"gaming.y";"clubbing.y";"reading.y";"tv.y";"theater.y";"movies.y";"concerts.y";"music.y";"shopping.y";"yoga.y";"attr.y";"sinc.y";"intel.y";"fun.y";"amb.y";"shar.y";"like.y";"prob.y";"match_es.y";"attr3_s.y";"sinc3_s.y";"intel3_s.y";"fun3_s.y";"amb3_s.y";"dec.y";"match"
"59";6;0;9;19;0,46;0;28;23;"law";4;"MD";"lawyer";10;8;9;7;8;7;9;2;6;9;2;5;6;6;4;1;1;7;6;8;8;6;9;9;6;4;NA;NA;NA;NA;NA;"yes";1;9;0,46;0;23;28;"money";2;"california";"ceo";10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;6;7;7;6;6;6;6;6;NA;NA;NA;NA;NA;NA;"yes";"yes"
"60";6;0;10;20;0,43;0;24;23;"law";4;"MD";"lawyer";10;8;9;7;8;7;9;2;6;9;2;5;6;6;4;1;1;8;9;9;9;10;7;9;8;4;NA;NA;NA;NA;NA;"yes";1;10;0,43;0;23;24;"Finance";2;"Washington DC";"CEO";10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;7;10;10;6;10;7;6;7;1;NA;NA;NA;NA;NA;"no";"no"
"61";7;0;2;11;0,19;0;27;22;"Law";4;"Southern California";"Law";5;3;4;10;10;10;2;3;8;8;8;10;10;10;10;10;10;4;8;8;5;7;4;7;4;2;NA;NA;NA;NA;NA;"no";1;2;0,19;0;22;27;"Finance";2;"Argentina";"Academia, Research, Banking, Life";8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;7;8;8;8;7;7;7;4;0;NA;NA;NA;NA;NA;"no";"no"
"62";7;0;1;12;0,21;0;22;22;"Law";4;"Southern California";"Law";5;3;4;10;10;10;2;3;8;8;8;10;10;10;10;10;10;6;6;8;4;9;4;7;3;2;NA;NA;NA;NA;NA;"no";1;1;0,21;0;22;22;"Law";2;"England";"Corporate Lawyer";9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;7;9;10;6;6;5;8;4;3;NA;NA;NA;NA;NA;"yes";"no"
"63";7;0;8;13;0,52;1;22;22;"Law";4;"Southern California";"Law";5;3;4;10;10;10;2;3;8;8;8;10;10;10;10;10;10;3;6;8;7;8;8;7;8;2;NA;NA;NA;NA;NA;"no";1;8;0,52;1;22;22;"Law";4;"Southern California";"Lawyer";7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;10;10;10;10;10;10;10;10;NA;NA;NA;NA;NA;NA;"yes";"no"
"64";7;0;3;14;-0,46;0;23;22;"Law";4;"Southern California";"Law";5;3;4;10;10;10;2;3;8;8;8;10;10;10;10;10;10;7;8;8;7;7;6;8;6;2;NA;NA;NA;NA;NA;"yes";1;3;-0,46;0;22;23;"Law";2;"Cincinnati, Ohio";"Corporate attorney";10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;8;8;9;8;9;9;8;7;NA;NA;NA;NA;NA;NA;"yes";"yes"
"65";7;0;5;15;-0,27;0;24;22;"Law";4;"Southern California";"Law";5;3;4;10;10;10;2;3;8;8;8;10;10;10;10;10;10;4;7;7;4;8;5;5;6;2;NA;NA;NA;NA;NA;"no";1;5;-0,27;0;22;24;"Law";3;"Miami";"Lawyer";9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;8;7;9;6;9;5;8;4;NA;NA;NA;NA;NA;NA;"yes";"no"
"66";7;0;4;16;0,59;0;25;22;"Law";4;"Southern California";"Law";5;3;4;10;10;10;2;3;8;8;8;10;10;10;10;10;10;4;8;7;4;5;4;5;5;2;NA;NA;NA;NA;NA;"no";1;4;0,59;0;22;25;"Business";2;"Milan - Italy";"research/financial industry";7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;8;8;8;6;6;6;7;7;3;NA;NA;NA;NA;NA;"yes";"no"
"67";7;0;9;17;0,31;0;30;22;"Law";4;"Southern California";"Law";5;3;4;10;10;10;2;3;8;8;8;10;10;10;10;10;10;7;7;8;7;7;7;8;7;2;NA;NA;NA;NA;NA;"yes";1;9;0,31;0;22;30;"political science";2;"Georgia, USA";"academics or journalism";8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;7;6;5;4;4;3;5;4;1;NA;NA;NA;NA;NA;"no";"no"
"68";7;0;10;18;0,08;0;27;22;"Law";4;"Southern California";"Law";5;3;4;10;10;10;2;3;8;8;8;10;10;10;10;10;10;5;7;8;5;9;5;5;7;2;NA;NA;NA;NA;NA;"no";1;10;0,08;0;22;27;"Business";2;"New York";"Financial Services";5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;8;7;6;7;7;5;7;5;2;NA;NA;NA;NA;NA;"yes";"no"
"69";7;0;6;19;-0,34;0;28;22;"Law";4;"Southern California";"Law";5;3;4;10;10;10;2;3;8;8;8;10;10;10;10;10;10;6;6;8;8;8;6;6;6;2;NA;NA;NA;NA;NA;"yes";1;6;-0,34;0;22;28;"money";2;"california";"ceo";10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;9;7;9;9;9;10;9;9;NA;NA;NA;NA;NA;NA;"yes";"yes"
"70";7;0;7;20;-0,16;0;24;22;"Law";4;"Southern California";"Law";5;3;4;10;10;10;2;3;8;8;8;10;10;10;10;10;10;8;6;7;7;8;6;7;5;2;NA;NA;NA;NA;NA;"yes";1;7;-0,16;0;22;24;"Finance";2;"Washington DC";"CEO";10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;7;6;8;6;8;7;7;7;1;NA;NA;NA;NA;NA;"no";"no"
"71";8;0;7;11;-0,03;1;27;25;"Masters in Public Administration";2;"London, England";"Journalist";2;2;1;10;9;9;3;2;10;8;10;9;9;6;6;8;6;5;8;7;4;7;5;4;5;NA;NA;NA;NA;NA;NA;"yes";1;7;-0,03;1;25;27;"Finance";2;"Argentina";"Academia, Research, Banking, Life";8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;8;7;6;6;6;5;7;4;0;NA;NA;NA;NA;NA;"no";"no"
"72";8;0;6;12;-0,11;1;22;25;"Masters in Public Administration";2;"London, England";"Journalist";2;2;1;10;9;9;3;2;10;8;10;9;9;6;6;8;6;8;7;7;9;6;7;8;7;NA;NA;NA;NA;NA;NA;"yes";1;6;-0,11;1;25;22;"Law";2;"England";"Corporate Lawyer";9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;8;8;10;7;6;5;9;4;3;NA;NA;NA;NA;NA;"yes";"yes"
"73";8;0;3;13;0,42;0;22;25;"Masters in Public Administration";2;"London, England";"Journalist";2;2;1;10;9;9;3;2;10;8;10;9;9;6;6;8;6;5;8;8;6;7;7;5;5;NA;NA;NA;NA;NA;NA;"yes";1;3;0,42;0;25;22;"Law";4;"Southern California";"Lawyer";7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;10;10;10;10;10;10;10;10;NA;NA;NA;NA;NA;NA;"yes";"yes"
"74";8;0;8;14;-0,4;1;23;25;"Masters in Public Administration";2;"London, England";"Journalist";2;2;1;10;9;9;3;2;10;8;10;9;9;6;6;8;6;8;6;5;6;6;5;5;6;NA;NA;NA;NA;NA;NA;"yes";1;8;-0,4;1;25;23;"Law";2;"Cincinnati, Ohio";"Corporate attorney";10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;8;8;8;8;8;7;8;7;NA;NA;NA;NA;NA;NA;"yes";"yes"
"75";8;0;10;15;-0,23;0;24;25;"Masters in Public Administration";2;"London, England";"Journalist";2;2;1;10;9;9;3;2;10;8;10;9;9;6;6;8;6;6;8;8;5;6;7;6;5;NA;NA;NA;NA;NA;NA;"yes";1;10;-0,23;0;25;24;"Law";3;"Miami";"Lawyer";9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;9;9;8;9;NA;7;9;7;NA;NA;NA;NA;NA;NA;"yes";"yes"
"76";8;0;9;16;0,28;1;25;25;"Masters in Public Administration";2;"London, England";"Journalist";2;2;1;10;9;9;3;2;10;8;10;9;9;6;6;8;6;6;8;8;5;6;7;6;5;NA;NA;NA;NA;NA;NA;"yes";1;9;0,28;1;25;25;"Business";2;"Milan - Italy";"research/financial industry";7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;8;7;7;7;8;7;7;6;3;NA;NA;NA;NA;NA;"yes";"yes"
"77";8;0;4;17;0,05;1;30;25;"Masters in Public Administration";2;"London, England";"Journalist";2;2;1;10;9;9;3;2;10;8;10;9;9;6;6;8;6;6;7;8;5;7;7;6;6;NA;NA;NA;NA;NA;NA;"yes";1;4;0,05;1;25;30;"political science";2;"Georgia, USA";"academics or journalism";8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;6;4;7;5;6;4;4;4;1;NA;NA;NA;NA;NA;"no";"no"
"78";8;0;5;18;0,17;1;27;25;"Masters in Public Administration";2;"London, England";"Journalist";2;2;1;10;9;9;3;2;10;8;10;9;9;6;6;8;6;5;6;7;4;5;6;5;4;NA;NA;NA;NA;NA;NA;"yes";1;5;0,17;1;25;27;"Business";2;"New York";"Financial Services";5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;9;8;8;8;7;5;7;5;2;NA;NA;NA;NA;NA;"yes";"yes"
"79";8;0;1;19;-0,47;1;28;25;"Masters in Public Administration";2;"London, England";"Journalist";2;2;1;10;9;9;3;2;10;8;10;9;9;6;6;8;6;8;8;5;9;8;9;7;10;NA;NA;NA;NA;NA;NA;"yes";1;1;-0,47;1;25;28;"money";2;"california";"ceo";10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;8;7;8;10;8;10;8;8;NA;NA;NA;NA;NA;NA;"yes";"yes"
"80";8;0;2;20;-0,21;1;24;25;"Masters in Public Administration";2;"London, England";"Journalist";2;2;1;10;9;9;3;2;10;8;10;9;9;6;6;8;6;7;6;8;7;9;8;8;7;NA;NA;NA;NA;NA;NA;"yes";1;2;-0,21;1;25;24;"Finance";2;"Washington DC";"CEO";10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;8;10;9;9;8;8;8;8;1;NA;NA;NA;NA;NA;"yes";"yes"
"81";9;0;8;11;0,19;0;27;26;"Masters in Public Administration";6;"Palm Springs, California";"Congresswoman, and comedian";4;3;1;8;6;7;2;2;10;8;8;10;10;9;9;8;3;8;10;9;8;7;6;5;5;1;NA;NA;NA;NA;NA;"yes";1;8;0,19;0;26;27;"Finance";2;"Argentina";"Academia, Research, Banking, Life";8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;6;8;7;8;7;5;6;4;0;NA;NA;NA;NA;NA;"no";"no"
"82";9;0;7;12;0,03;0;22;26;"Masters in Public Administration";6;"Palm Springs, California";"Congresswoman, and comedian";4;3;1;8;6;7;2;2;10;8;8;10;10;9;9;8;3;10;10;10;10;10;10;10;5;1;NA;NA;NA;NA;NA;"yes";1;7;0,03;0;26;22;"Law";2;"England";"Corporate Lawyer";9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;8;8;10;7;6;5;8;4;3;NA;NA;NA;NA;NA;"yes";"yes"
"83";9;0;4;13;0,68;0;22;26;"Masters in Public Administration";6;"Palm Springs, California";"Congresswoman, and comedian";4;3;1;8;6;7;2;2;10;8;8;10;10;9;9;8;3;5;10;10;6;6;6;8;5;1;NA;NA;NA;NA;NA;"yes";1;4;0,68;0;26;22;"Law";4;"Southern California";"Lawyer";7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;10;10;10;10;10;10;10;10;NA;NA;NA;NA;NA;NA;"yes";"yes"
"84";9;0;9;14;-0,26;0;23;26;"Masters in Public Administration";6;"Palm Springs, California";"Congresswoman, and comedian";4;3;1;8;6;7;2;2;10;8;8;10;10;9;9;8;3;10;9;8;8;7;7;7;5;1;NA;NA;NA;NA;NA;"yes";1;9;-0,26;0;26;23;"Law";2;"Cincinnati, Ohio";"Corporate attorney";10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;7;8;7;8;8;7;7;7;NA;NA;NA;NA;NA;NA;"yes";"yes"
"85";9;0;1;15;-0,01;0;24;26;"Masters in Public Administration";6;"Palm Springs, California";"Congresswoman, and comedian";4;3;1;8;6;7;2;2;10;8;8;10;10;9;9;8;3;5;10;8;8;5;5;5;5;1;NA;NA;NA;NA;NA;"yes";1;1;-0,01;0;26;24;"Law";3;"Miami";"Lawyer";9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;7;9;8;9;7;7;7;8;NA;NA;NA;NA;NA;NA;"yes";"yes"
"86";9;0;10;16;0,42;0;25;26;"Masters in Public Administration";6;"Palm Springs, California";"Congresswoman, and comedian";4;3;1;8;6;7;2;2;10;8;8;10;10;9;9;8;3;8;9;9;7;6;5;6;5;1;NA;NA;NA;NA;NA;"yes";1;10;0,42;0;26;25;"Business";2;"Milan - Italy";"research/financial industry";7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;6;6;7;8;7;7;6;5;3;NA;NA;NA;NA;NA;"yes";"yes"
"87";9;0;5;17;0,21;0;30;26;"Masters in Public Administration";6;"Palm Springs, California";"Congresswoman, and comedian";4;3;1;8;6;7;2;2;10;8;8;10;10;9;9;8;3;6;8;9;6;6;6;7;5;1;NA;NA;NA;NA;NA;"yes";1;5;0,21;0;26;30;"political science";2;"Georgia, USA";"academics or journalism";8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;8;6;7;8;6;5;8;4;1;NA;NA;NA;NA;NA;"yes";"yes"
"88";9;0;6;18;0,1;0;27;26;"Masters in Public Administration";6;"Palm Springs, California";"Congresswoman, and comedian";4;3;1;8;6;7;2;2;10;8;8;10;10;9;9;8;3;6;7;8;7;9;6;7;5;1;NA;NA;NA;NA;NA;"yes";1;6;0,1;0;26;27;"Business";2;"New York";"Financial Services";5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;7;7;7;7;6;5;7;5;2;NA;NA;NA;NA;NA;"no";"no"
"89";9;0;2;19;-0,35;0;28;26;"Masters in Public Administration";6;"Palm Springs, California";"Congresswoman, and comedian";4;3;1;8;6;7;2;2;10;8;8;10;10;9;9;8;3;8;5;5;6;5;5;7;6;1;NA;NA;NA;NA;NA;"yes";1;2;-0,35;0;26;28;"money";2;"california";"ceo";10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;6;6;6;7;6;6;6;6;NA;NA;NA;NA;NA;NA;"yes";"yes"
"90";9;0;3;20;-0,23;0;24;26;"Masters in Public Administration";6;"Palm Springs, California";"Congresswoman, and comedian";4;3;1;8;6;7;2;2;10;8;8;10;10;9;9;8;3;7;8;7;8;7;8;8;5;1;NA;NA;NA;NA;NA;"yes";1;3;-0,23;0;26;24;"Finance";2;"Washington DC";"CEO";10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;5;6;6;6;6;6;6;6;1;NA;NA;NA;NA;NA;"no";"no"
"91";10;0;9;11;0,3;1;27;26;"Masters of Social Work&Education";2;"94115";"To create early childhood intervention programs";9;9;9;7;6;6;7;1;7;8;5;6;7;7;8;7;7;6;10;10;6;6;NA;6;3;NA;NA;NA;NA;NA;NA;"no";1;9;0,3;1;26;27;"Finance";2;"Argentina";"Academia, Research, Banking, Life";8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;7;8;7;8;6;5;6;3;0;NA;NA;NA;NA;NA;"no";"no"
"92";10;0;8;12;0,65;1;22;26;"Masters of Social Work&Education";2;"94115";"To create early childhood intervention programs";9;9;9;7;6;6;7;1;7;8;5;6;7;7;8;7;7;1;1;1;1;1;NA;1;1;NA;NA;NA;NA;NA;NA;"no";1;8;0,65;1;26;22;"Law";2;"England";"Corporate Lawyer";9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;1;1;1;1;1;1;1;1;3;NA;NA;NA;NA;NA;"no";"no"
"93";10;0;5;13;-0,15;0;22;26;"Masters of Social Work&Education";2;"94115";"To create early childhood intervention programs";9;9;9;7;6;6;7;1;7;8;5;6;7;7;8;7;7;6;10;10;10;6;NA;7;6;NA;NA;NA;NA;NA;NA;"yes";1;5;-0,15;0;26;22;"Law";4;"Southern California";"Lawyer";7;8;2;9;5;6;4;7;7;6;8;10;8;9;9;8;1;10;10;10;10;10;10;10;10;NA;NA;NA;NA;NA;NA;"yes";"yes"
"94";10;0;10;14;0,17;1;23;26;"Masters of Social Work&Education";2;"94115";"To create early childhood intervention programs";9;9;9;7;6;6;7;1;7;8;5;6;7;7;8;7;7;10;10;10;10;10;NA;10;1;NA;NA;NA;NA;NA;NA;"no";1;10;0,17;1;26;23;"Law";2;"Cincinnati, Ohio";"Corporate attorney";10;6;8;8;3;3;10;8;8;6;7;3;10;6;8;6;1;7;8;7;9;8;8;7;7;NA;NA;NA;NA;NA;NA;"yes";"no"
"95";10;0;2;15;0,24;0;24;26;"Masters of Social Work&Education";2;"94115";"To create early childhood intervention programs";9;9;9;7;6;6;7;1;7;8;5;6;7;7;8;7;7;5;7;7;7;7;NA;6;1;NA;NA;NA;NA;NA;NA;"no";1;2;0,24;0;26;24;"Law";3;"Miami";"Lawyer";9;7;9;7;4;3;6;7;9;8;6;9;9;6;7;2;1;6;9;9;7;8;NA;6;6;NA;NA;NA;NA;NA;NA;"yes";"no"
"96";10;0;1;16;0,15;1;25;26;"Masters of Social Work&Education";2;"94115";"To create early childhood intervention programs";9;9;9;7;6;6;7;1;7;8;5;6;7;7;8;7;7;5;10;6;4;6;NA;6;1;NA;NA;NA;NA;NA;NA;"no";1;1;0,15;1;26;25;"Business";2;"Milan - Italy";"research/financial industry";7;2;6;7;7;7;5;5;5;8;3;7;8;7;8;6;1;NA;8;7;7;7;7;6;6;3;NA;NA;NA;NA;NA;"no";"no"
"97";10;0;6;17;0,41;1;30;26;"Masters of Social Work&Education";2;"94115";"To create early childhood intervention programs";9;9;9;7;6;6;7;1;7;8;5;6;7;7;8;7;7;5;10;8;6;9;NA;7;1;NA;NA;NA;NA;NA;NA;"yes";1;6;0,41;1;26;30;"political science";2;"Georgia, USA";"academics or journalism";8;2;9;7;7;5;4;2;6;4;2;7;9;7;7;2;2;7;7;4;3;4;4;3;6;1;NA;NA;NA;NA;NA;"no";"no"
"98";10;0;7;18;0,07;1;27;26;"Masters of Social Work&Education";2;"94115";"To create early childhood intervention programs";9;9;9;7;6;6;7;1;7;8;5;6;7;7;8;7;7;5;6;6;4;5;NA;5;5;NA;NA;NA;NA;NA;NA;"no";1;7;0,07;1;26;27;"Business";2;"New York";"Financial Services";5;5;5;9;4;3;4;4;2;6;9;3;9;3;6;2;1;6;6;6;6;6;5;7;6;2;NA;NA;NA;NA;NA;"no";"no"
"99";10;0;3;19;0,49;1;28;26;"Masters of Social Work&Education";2;"94115";"To create early childhood intervention programs";9;9;9;7;6;6;7;1;7;8;5;6;7;7;8;7;7;9;9;9;9;9;9;9;9;NA;NA;NA;NA;NA;NA;"yes";1;3;0,49;1;26;28;"money";2;"california";"ceo";10;10;10;10;5;5;6;7;9;8;1;1;7;7;7;7;10;7;7;7;7;6;6;7;8;NA;NA;NA;NA;NA;NA;"yes";"yes"
"100";10;0;4;20;0,08;1;24;26;"Masters of Social Work&Education";2;"94115";"To create early childhood intervention programs";9;9;9;7;6;6;7;1;7;8;5;6;7;7;8;7;7;9;9;8;10;8;8;9;10;NA;NA;NA;NA;NA;NA;"yes";1;4;0,08;1;26;24;"Finance";2;"Washington DC";"CEO";10;10;10;10;9;9;4;10;10;8;3;8;8;6;6;5;10;6;6;6;6;6;6;7;7;1;NA;NA;NA;NA;NA;"no";"no"
"101";11;1;4;1;0,14;0;21;27;"Finance";2;"Argentina";"Academia, Research, Banking, Life";8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;6;8;8;8;8;6;7;4;0;NA;NA;NA;NA;NA;"no";0;4;0,14;0;27;21;"Law";4;"Chicago";"lawyer";9;2;8;9;1;1;5;1;5;6;9;1;10;10;9;8;1;6;9;7;7;6;5;7;6;4;NA;NA;NA;NA;NA;"yes";"no"
"102";11;1;10;2;0,29;1;24;27;"Finance";2;"Argentina";"Academia, Research, Banking, Life";8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;8;7;6;9;7;4;7;2;0;NA;NA;NA;NA;NA;"no";0;10;0,29;1;27;24;"law";2;"Alabama";"law";3;2;7;10;8;6;3;5;8;10;1;9;8;7;8;3;1;5;7;8;4;6;3;6;4;3;NA;NA;NA;NA;NA;"no";"no"
"103";11;1;6;3;-0,24;1;25;27;"Finance";2;"Argentina";"Academia, Research, Banking, Life";8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;7;8;6;5;8;4;5;2;0;NA;NA;NA;NA;NA;"no";0;6;-0,24;1;27;25;"Economics";2;"Connecticut";"Economist";3;8;7;8;5;5;8;4;5;7;8;7;7;7;5;8;7;7;9;10;7;8;9;8;7;NA;NA;NA;NA;NA;NA;"no";"no"
"104";11;1;3;4;-0,18;1;23;27;"Finance";2;"Argentina";"Academia, Research, Banking, Life";8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;6;7;8;7;7;5;6;3;0;NA;NA;NA;NA;NA;"no";0;3;-0,18;1;27;23;"Law";2;"Texas";"lawyer/policy work";1;1;6;7;6;7;7;5;7;7;7;9;7;8;7;1;8;4;10;8;5;8;7;6;7;2;NA;NA;NA;NA;NA;"no";"no"
"105";11;1;1;5;-0,43;1;21;27;"Finance";2;"Argentina";"Academia, Research, Banking, Life";8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;6;8;8;8;7;6;6;5;0;NA;NA;NA;NA;NA;"no";0;1;-0,43;1;27;21;"Law";2;"Bowdoin College";"lawyer";7;4;7;7;6;8;6;6;8;6;8;6;6;3;7;8;3;5;8;8;2;2;2;7;5;NA;NA;NA;NA;NA;NA;"no";"no"
"106";11;1;5;6;0,33;0;23;27;"Finance";2;"Argentina";"Academia, Research, Banking, Life";8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;7;9;8;9;8;4;7;4;0;NA;NA;NA;NA;NA;"no";0;5;0,33;0;27;23;"law";4;"MD";"lawyer";10;8;9;7;8;7;9;2;6;9;2;5;6;6;4;1;1;6;9;7;6;7;6;6;6;4;NA;NA;NA;NA;NA;"yes";"no"
"107";11;1;2;7;0,19;0;22;27;"Finance";2;"Argentina";"Academia, Research, Banking, Life";8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;7;8;8;8;7;7;7;4;0;NA;NA;NA;NA;NA;"no";0;2;0,19;0;27;22;"Law";4;"Southern California";"Law";5;3;4;10;10;10;2;3;8;8;8;10;10;10;10;10;10;4;8;8;5;7;4;7;4;2;NA;NA;NA;NA;NA;"no";"no"
"108";11;1;7;8;-0,03;1;25;27;"Finance";2;"Argentina";"Academia, Research, Banking, Life";8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;8;7;6;6;6;5;7;4;0;NA;NA;NA;NA;NA;"no";0;7;-0,03;1;27;25;"Masters in Public Administration";2;"London, England";"Journalist";2;2;1;10;9;9;3;2;10;8;10;9;9;6;6;8;6;5;8;7;4;7;5;4;5;NA;NA;NA;NA;NA;NA;"yes";"no"
"109";11;1;8;9;0,19;0;26;27;"Finance";2;"Argentina";"Academia, Research, Banking, Life";8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;6;8;7;8;7;5;6;4;0;NA;NA;NA;NA;NA;"no";0;8;0,19;0;27;26;"Masters in Public Administration";6;"Palm Springs, California";"Congresswoman, and comedian";4;3;1;8;6;7;2;2;10;8;8;10;10;9;9;8;3;8;10;9;8;7;6;5;5;1;NA;NA;NA;NA;NA;"yes";"no"
"110";11;1;9;10;0,3;1;26;27;"Finance";2;"Argentina";"Academia, Research, Banking, Life";8;7;2;6;7;5;5;5;4;9;2;4;8;7;8;5;1;7;8;7;8;6;5;6;3;0;NA;NA;NA;NA;NA;"no";0;9;0,3;1;27;26;"Masters of Social Work&Education";2;"94115";"To create early childhood intervention programs";9;9;9;7;6;6;7;1;7;8;5;6;7;7;8;7;7;6;10;10;6;6;NA;6;3;NA;NA;NA;NA;NA;NA;"no";"no"
"111";12;1;3;1;0,54;0;21;22;"Law";2;"England";"Corporate Lawyer";9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;7;8;10;7;7;5;8;4;3;NA;NA;NA;NA;NA;"no";0;3;0,54;0;22;21;"Law";4;"Chicago";"lawyer";9;2;8;9;1;1;5;1;5;6;9;1;10;10;9;8;1;7;8;7;8;5;6;7;5;4;NA;NA;NA;NA;NA;"yes";"no"
"112";12;1;9;2;0,18;1;24;22;"Law";2;"England";"Corporate Lawyer";9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;7;6;10;6;6;5;8;4;3;NA;NA;NA;NA;NA;"no";0;9;0,18;1;22;24;"law";2;"Alabama";"law";3;2;7;10;8;6;3;5;8;10;1;9;8;7;8;3;1;8;5;6;6;9;6;7;3;3;NA;NA;NA;NA;NA;"no";"no"
"113";12;1;5;3;-0,14;1;25;22;"Law";2;"England";"Corporate Lawyer";9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;6;7;10;6;6;5;7;3;3;NA;NA;NA;NA;NA;"no";0;5;-0,14;1;22;25;"Economics";2;"Connecticut";"Economist";3;8;7;8;5;5;8;4;5;7;8;7;7;7;5;8;7;9;7;9;8;9;7;8;7;NA;NA;NA;NA;NA;NA;"no";"no"
"114";12;1;2;4;-0,18;1;23;22;"Law";2;"England";"Corporate Lawyer";9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;6;5;10;6;6;5;6;3;3;NA;NA;NA;NA;NA;"no";0;2;-0,18;1;22;23;"Law";2;"Texas";"lawyer/policy work";1;1;6;7;6;7;7;5;7;7;7;9;7;8;7;1;8;8;7;8;10;7;8;8;1;2;NA;NA;NA;NA;NA;"no";"no"
"115";12;1;10;5;0;1;21;22;"Law";2;"England";"Corporate Lawyer";9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;6;7;10;7;6;5;7;4;3;NA;NA;NA;NA;NA;"no";0;10;0;1;22;21;"Law";2;"Bowdoin College";"lawyer";7;4;7;7;6;8;6;6;8;6;8;6;6;3;7;8;3;8;6;6;5;5;5;6;4;NA;NA;NA;NA;NA;NA;"no";"no"
"116";12;1;4;6;0,37;0;23;22;"Law";2;"England";"Corporate Lawyer";9;7;9;8;7;6;3;3;5;6;6;4;7;7;9;5;5;6;8;10;6;7;6;7;4;3;NA;NA;NA;NA;NA;"no";0;4;0,37;0;22;23;"law";4;"MD";"lawyer";10;8;9;7;8;7;9;2;6;9;2;5;6;6;4;1;1;6;9;9;6;8;2;7;6;4;NA;NA;NA;NA;NA;"yes";"no"
